Course,Date,Number
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0.13
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-05,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0.13
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-12,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0.44
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0.66
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-19,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0.44
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,1
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0.66
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
BLOCKCHAIN,2018-03-26,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
CFI,2018-03-05,0
